1716,1,619250
1717,1,39500
1718,1,993850
1719,1,190475
1720,1,161250
1721,1,43200
1722,1,215900
1723,1,145600
1724,1,231800
1725,1,980000
1726,1,624750
1727,1,595260
1728,1,111100
1729,1,151300
1730,1,28740
1731,1,47025
1732,1,644850
1733,1,357000
1734,1,408200
1735,1,48190
1736,1,195260
1737,1,186700
1738,1,3190
1739,1,107600
1740,1,635680
1741,1,421000
1742,1,11840
1743,1,116700
1744,1,209710
1745,1,192250
1746,1,454920
1747,1,102550
1748,1,72150
1749,1,149100
1750,1,412800
1751,1,372760
1752,1,105850
1753,1,6910
1754,1,649350
1755,1,258820
1756,1,384010
1757,1,389970
1758,1,510030
1759,1,215200
1760,1,652375
1761,1,136050
1762,1,104250
1763,1,240220
1764,1,146625
1765,1,386000
1766,1,302075
1767,1,62500
1768,1,552000
1769,1,259375
1770,1,11900
1771,1,11200
1772,1,175000
1773,1,231000
1774,1,176250
1775,1,83600
1776,1,3500
1777,1,255000
1778,1,123130
1779,1,113020
1780,1,427550
1781,1,262550
1782,1,177780
1783,1,47500
1784,1,129700
1785,1,164050
1786,1,19880
1787,1,170100
1788,1,50070
1789,1,22570
1790,1,169000
1791,1,240700
1792,1,432250
1793,1,26100
1794,1,128650
1795,1,261975
1796,1,34020
1797,1,72800
1798,1,111620
1799,1,128700
1800,1,114000
1801,1,280500
1802,1,14470
1803,1,422000
1804,1,242500
1805,1,266475
1806,1,250620
1807,1,70700
1808,1,44100
1809,1,81050
1810,1,129375
1811,1,231750
1812,1,170500
1813,1,28870
1814,1,70450
1815,1,56300
1816,1,20450
1817,1,50700
1818,1,66560
1819,1,438225
1820,1,102655
1821,1,362850
1822,1,46320
1823,1,185200
1824,1,390400
1825,1,162750
1826,1,9150
1827,1,192220
1828,1,482970
1829,1,275250
1830,1,115200
1831,1,134210
1832,1,129500
1833,1,315150
1834,1,30720
1835,1,63000
1836,1,4800
1837,1,43560
1838,1,18460
1839,1,271430
1840,1,15110
1841,1,121925
1842,1,104700
1843,1,161200
1844,1,116250
1845,1,36575
1846,1,44450
1847,1,14020
1848,1,203330
1849,1,181275
1850,1,50720
1851,1,107250
1852,1,32810
1853,1,49140
1854,1,29850
1855,1,13100
1856,1,83300
1857,1,161925
1858,1,18060
1859,1,14850
1860,1,27150
1861,1,77825
